FIPS,State_abv,County_Name,oil_change_group,gas_change_group,oil_gas_change_group,happening,happeningOppose,human,humanOppose,consensus,consensusOppose,affectweather,affectweatherOppose,worried,worriedOppose,harmplants,harmplantsOppose,futuregen,futuregenOppose,devharm,devharmOppose,harmUS,harmUSOppose,personal,personalOppose,timing,timingOppose,fundrenewables,fundrenewablesOppose,regulate,regulateOppose,CO2limits,CO2limitsOppose,reducetax,reducetaxOppose,supportRPS,supportRPSOppose,rebates,rebatesOppose,drillANWR,drillANWROppose,drilloffshore,drilloffshoreOppose,teachGW,teachGWOppose,corporations,corporationsOppose,citizens,citizensOppose,congress,congressOppose,governor,governorOppose,localofficials,localofficialsOppose,prienv,prienvOppose,discuss,discussOppose,mediaweekly,mediaweeklyOppose,tot_pop,pop_under5,pop_5to9,pop_10to14,pop_15to19,pop_20to24,pop_25to34,pop_35to44,pop_45to54,pop_55to59,pop_60to64,pop_65to74,pop_75to84,pop_85+,gas,oil,"Metro-nonmetro status, 2013 0=Nonmetro 1=Metro",Economic Types Type_2015_Update non-overlapping,Economic_Type_Label,Farming_2015_Update,Mining_2015-Update,Manufacturing_2015_Update,Government_2015_Update,Recreation_2015_Update,Nonspecialized_2015_Update,Low_Education_2015_Update,Low_Employment_Cnty_2008_2012_25_64,Pop_Loss_2010,Retirement_Dest_2015_Update,Persistent_Poverty_2013,Persistent_Related_Child_Poverty_2013,Region,pct_und5,pct_5to9,pct_10to14,pct_15to19,pct_20to24,pct_youth,oil_producer,gas_producer
47063,TN,Hamblen County,Status Quo,Status Quo,Status Quo,60.496,20.421,48.546,36.434,37.845,33.892,48.508,8.106,49.177,50.518,61.252,24.042,60.386,24.243,51.234,32.375,50.252,36.57,33.435,53.499,42.181,57.818,78.31,17.934,70.982,25.67,57.963,40.171,58.846,37.78,54.695,42.216,76.869,19.519,38.894,57.127,58.061,37.66,71.261,28.067,58.747,15.34,56.635,16.467,51.295,22.185,49.822,18.397,50.715,18.831,64.131,33.215,28.399,71.449,18.836,79.972,63203,3902,4120,4207,3721,3865,7172,8200,8914,4381,3650,6560,3319,1192,0,0,1,3,Maufacturing,0,0,1,0,0,0,0,1,0,0,0,0,South,0.06173757574798665,0.06518677910858661,0.06656329604607376,0.05887378763666282,0.06115216049871051,0.31351359903802034,non_producer_oil,non_producer_gas
47065,TN,Hamilton County,Status Quo,Status Quo,Status Quo,72.731,13.642,54.521,32.729,46.695,30.593,57.008,6.775,57.999,41.765,67.002,19.084,66.225,18.166,57.057,26.134,54.785,31.459,37.326,49.019,50.887,49.112,82.225,14.588,74.209,22.569,65.296,32.424,62.482,32.862,61.135,36.607,80.784,16.245,34.563,61.262,55.113,40.546,76.336,23.061,67.859,12.516,63.268,13.442,62.606,16.726,57.507,14.611,57.402,15.093,68.456,28.984,31.537,68.427,20.553,77.865,351305,20717,20593,20961,21473,24232,47967,44341,47248,24686,22891,31424,17456,7316,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,South,0.058971548938956175,0.0586185792971919,0.059666102105008466,0.061123525141970655,0.06897709967122585,0.307356855154353,non_producer_oil,non_producer_gas
47067,TN,Hancock County,Status Quo,Status Quo,Status Quo,56.336,22.028,45.718,38.507,34.885,35.908,47.348,8.589,46.833,52.819,59.497,27,58.145,27.546,48.903,34.778,49.022,38.266,32.491,55.186,40.477,59.522,79.711,16.551,70.109,26.686,55.759,42.266,57.367,39.351,52.93,44.504,75.845,20.537,41.295,54.148,63.206,33.072,69.533,29.869,58.599,16.033,55.802,16.976,51.114,23.296,47.11,19.414,49.078,18.937,62.78,34.293,26.922,72.806,19.433,79.415,6609,334,464,342,321,396,741,811,926,561,509,708,368,128,52753,769,0,1,Farming,1,0,0,0,0,0,1,1,0,0,1,1,South,0.0505371463156302,0.07020729308518686,0.051747616886064454,0.04857013163867453,0.05991829323649569,0.2809804811620517,oil_producer,gas_producer
47069,TN,Hardeman County,Status Quo,Status Quo,Status Quo,65.999,12.717,51.17,35.739,40.856,27.431,55.474,6.205,55.641,44.039,64.909,17.891,63.495,17.71,55.345,23.604,54.946,27.49,39.679,42.887,49.003,50.996,80.992,16.278,74.419,22.252,63.716,33.753,64.667,31.031,60.224,37.47,79.341,17.158,38.055,58.624,57.555,38.457,77.74,21.252,62.406,12.821,59.169,13.62,58.121,15.704,56.05,13.565,58.359,13.627,68.36,28.495,27.251,72.576,15.679,82.592,25975,1284,1273,1668,1506,1990,3507,3301,3775,1640,1737,2565,1330,399,0,0,0,3,Maufacturing,0,0,1,0,0,0,1,1,0,0,0,1,South,0.04943214629451396,0.04900866217516843,0.06421559191530318,0.057978825794032726,0.0766121270452358,0.2972473532242541,non_producer_oil,non_producer_gas
47071,TN,Hardin County,Status Quo,Status Quo,Status Quo,58.507,22.088,48.006,34.883,38.604,34.22,47.139,8.535,46.25,53.512,59.525,25.876,60.116,25.264,49.559,34.261,47.643,39.332,30.681,55.931,40.934,59.065,79.687,17.487,72.599,24.92,59.413,39.066,55.742,40.644,56.217,41.195,76.929,20.057,37.204,58.582,59.527,37.318,69.928,29.468,60.557,15.092,56.153,16.924,51.973,21.866,49.424,18.897,49.421,20.042,62.724,34.468,27.181,72.74,17.574,81.321,25839,1300,1498,1575,1490,1348,2688,2991,3662,1874,1921,3175,1772,545,0,0,0,3,Maufacturing,0,0,1,0,0,0,0,1,0,0,0,1,South,0.05031154456441813,0.05797437981346027,0.06095437129919889,0.05766477030844847,0.05216920159448895,0.2790742675800147,non_producer_oil,non_producer_gas
47073,TN,Hawkins County,Status Quo,Status Quo,Status Quo,53.284,23.977,42.906,41.796,31.884,38.705,44.276,9.02,44.126,55.633,57.164,28.953,57.041,28.186,46.825,36.58,46.086,40.458,30.101,56.611,37.528,62.472,78.187,19.225,69.12,28.142,50.743,47.067,53.838,41.911,52.809,45.084,76.199,20.452,44.286,52.657,65.941,30.803,67.464,31.706,56.4,16.374,52.339,17.997,46.376,24.535,44.128,20.458,47.314,19.537,62.401,34.735,24.652,75.201,16.599,82.115,56567,2846,3240,3635,3290,3140,5961,7086,8368,4289,3995,6599,2956,1162,0,0,1,3,Maufacturing,0,0,1,0,0,0,0,1,0,0,0,0,South,0.050312019375254126,0.05727721109480793,0.0642600809659342,0.0581611186734315,0.05550939593756077,0.2855198260469885,non_producer_oil,non_producer_gas
47075,TN,Haywood County,Status Quo,Status Quo,Status Quo,67.579,10.684,51.874,34.642,41.005,25.352,57.203,5.437,58.092,41.677,66.587,15.698,65.107,15.372,57.944,20.217,57.169,24.255,41.778,39.033,51.863,48.137,82.213,15.354,76.538,20.237,66.409,31.076,67.604,27.898,62.544,35.229,81.151,15.416,34.922,62.267,54.947,41.045,80.552,18.471,64.612,11.473,60.986,12.274,61.042,13.545,58.798,11.808,61.299,11.986,70.66,26.155,26.585,73.297,14.142,84.093,18129,1103,1256,1165,1295,776,2304,2040,2567,1555,1118,1679,895,376,0,0,0,3,Maufacturing,0,0,1,0,0,0,0,1,0,0,0,1,South,0.06084174527000938,0.06928126206630261,0.0642616801809256,0.0714325114457499,0.042804346626951296,0.3086215455899388,non_producer_oil,non_producer_gas
47077,TN,Henderson County,Status Quo,Status Quo,Status Quo,55.922,22.48,44.315,40.52,33.323,37.061,47.207,8.684,45.754,53.943,58.296,27.007,57.21,26.933,47.991,34.529,47.652,38.308,31.96,54.22,39.861,60.138,79.022,17.942,69.763,27.13,54.042,43.817,55.982,40.269,52.988,44.763,76.449,20.017,43.817,52.347,64.384,32.104,68.775,30.335,57.396,16.377,54.017,17.816,49.426,23.786,46.617,19.739,49.326,19.145,62.734,34.471,25.448,74.376,17.716,80.97,27952,1630,2036,1792,1700,1552,3414,3677,3882,1969,1625,2861,1470,344,0,0,0,3,Maufacturing,0,0,1,0,0,0,0,0,0,0,0,0,South,0.05831425300515169,0.07283915283342873,0.06410990269032628,0.06081854607899256,0.05552375500858615,0.3116056096164854,non_producer_oil,non_producer_gas
47079,TN,Henry County,Status Quo,Status Quo,Status Quo,58.97,20.055,48.046,37.175,37.74,33.885,48.628,8.183,49.185,50.489,60.348,24.27,60.561,23.762,50.346,31.971,48.696,37.127,32.086,53.708,42.545,57.454,78.947,17.781,72.75,24.53,57.949,40.086,57.661,38.365,56.963,40.762,78.249,18.602,39.522,56.911,60.369,36.414,71.547,27.722,59.713,14.819,57.406,16.396,53.447,20.761,50.472,17.967,51.545,18.518,63.962,33.255,27.374,72.534,17.878,80.697,32291,1586,1966,2069,1813,1631,3402,3653,4531,2304,2401,4183,2126,626,0,0,0,0,Nonspecialized,0,0,0,0,0,1,0,1,0,0,0,0,South,0.04911585271437862,0.06088383760180855,0.06407358087392771,0.05614567526555387,0.05050942987210059,0.28072837632776937,non_producer_oil,non_producer_gas
47081,TN,Hickman County,Status Quo,Status Quo,Status Quo,59.854,20.128,49.394,34.806,39.47,32.226,49.923,7.775,50.019,49.681,62.065,24.409,61.584,24.417,51.938,31.862,50.893,36.22,33.682,53.568,42.872,57.127,80.79,15.924,73.076,24.095,61.091,37.11,59.778,36.765,56.932,40.501,77.814,18.939,36.673,59.024,58.859,37.585,72.469,26.948,60.606,14.577,57.174,15.485,54.029,21.319,50.42,17.515,51.203,18.084,64.664,32.356,29.152,70.667,19.051,79.689,24251,1291,1553,1339,1563,1676,2903,3241,3573,1642,1679,2239,1215,337,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,1,0,0,0,0,South,0.05323491814770525,0.06403859634654241,0.05521421797039297,0.06445095047626902,0.0691105521421797,0.30604923508308934,non_producer_oil,non_producer_gas
47083,TN,Houston County,Status Quo,Status Quo,Status Quo,53.36,20.617,45.161,36.356,28.474,33.343,36.809,6.799,48.567,51.386,59.173,25.404,62.655,21.787,52.182,27.719,52.109,31.723,31.993,51.468,37.544,62.461,77.473,20.638,70.46,27.719,41.843,55.961,47.711,44.235,52.968,45.028,79.66,16.897,35.958,62.101,65.984,30.382,73.36,26.821,63.695,12.769,55.831,13.101,51.531,23.204,45.816,17.42,49.731,13.918,68.581,27.65,22.869,76.891,10.927,87.988,8234,394,608,533,523,449,893,922,1124,687,494,985,448,174,0,0,0,0,Nonspecialized,0,0,0,0,0,1,0,1,0,0,0,0,South,0.047850376487733784,0.07384017488462473,0.06473160068010687,0.0635171241195045,0.05452999757104688,0.30446927374301674,non_producer_oil,non_producer_gas
47085,TN,Humphreys County,Status Quo,Status Quo,Status Quo,55.265,20.676,46.138,38.14,32.33,33.831,43.71,7.4,48.77,51.101,60.286,25.151,61.431,23.173,51.531,29.839,51.292,33.945,33.27,52.103,39.414,60.589,79.272,18.314,70.129,27.538,48.096,49.672,53.277,40.664,53.831,44.285,78.93,17.3,39.4,58.269,63.529,33.109,72.707,27.118,60.895,13.738,55.477,14.294,50.706,22.218,45.762,17.759,50.283,15.246,67.046,29.629,24.269,75.513,14.49,84.243,18216,960,1216,1121,1118,1039,1988,2278,2492,1198,1389,2045,1015,357,0,0,0,3,Maufacturing,0,0,1,0,0,0,0,1,0,0,0,0,South,0.052700922266139656,0.06675450153711024,0.061539306104523496,0.06137461572244181,0.057037768994290736,0.2994071146245059,non_producer_oil,non_producer_gas
47087,TN,Jackson County,Status Quo,Status Quo,Status Quo,56.755,22.28,45.517,40.149,33.059,36.657,47.944,8.555,46.784,52.926,58.654,26.58,57.847,26.173,47.935,34.276,47.294,38.28,31.708,54.327,39.933,60.067,79.32,17.907,71.553,25.351,56.46,41.154,58.961,37.204,54.39,43.403,77.595,18.968,43.792,52.868,63.359,33.285,70.048,28.976,57.108,15.93,53.31,17.298,49.368,22.902,46.743,19.159,49.369,18.919,63.181,33.706,24.362,75.462,17.109,81.348,11526,503,554,710,682,648,1073,1414,1683,918,983,1489,724,145,0,0,0,0,Nonspecialized,0,0,0,0,0,1,1,1,0,0,0,0,South,0.04364046503557175,0.0480652437966337,0.06159986118341142,0.059170570883220544,0.05622071837584591,0.2686968592746833,non_producer_oil,non_producer_gas
47089,TN,Jefferson County,Status Quo,Status Quo,Status Quo,60.653,20.315,49.72,34.295,40.469,34.018,50.702,8.068,50.977,48.616,62.237,24.099,61.734,24.134,51.915,32.089,50.613,37.039,33.23,54.866,42.283,57.717,81.844,14.889,73.171,24.064,60.058,38.449,57.468,39.007,57.316,40.252,77.797,19.02,37.628,58.414,60.194,36.436,71.648,27.882,62.32,14.665,58.962,15.797,56.526,21.244,49.551,18.199,50.102,18.428,64.148,33.145,30.476,69.37,20.283,78.59,52851,2696,3162,2940,3698,3458,5639,6265,7770,3821,3468,6148,2748,1038,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,1,0,0,South,0.051011333749597924,0.05982857467219163,0.055628086507350856,0.06997029384496035,0.065429225558646,0.3018675143327468,non_producer_oil,non_producer_gas
47091,TN,Johnson County,Status Quo,Status Quo,Status Quo,57.047,22.014,46.271,38.125,35.708,35.052,47.648,8.457,47.087,52.563,59.661,26.349,58.634,26.678,49.338,34.097,49.131,37.914,32.641,54.681,40.689,59.311,79.456,16.908,69.993,26.913,56.127,41.997,56.863,39.791,53.064,44.341,76.007,20.457,40.974,54.578,62.395,33.875,69.524,29.854,58.293,16.024,55.237,17.058,50.895,23.271,47.209,19.351,49.077,19.051,62.822,34.277,27.041,72.717,19.006,79.826,17923,786,824,995,880,1016,2108,2406,2683,1235,1304,2280,1119,287,0,0,0,0,Nonspecialized,0,0,0,0,0,1,1,1,0,0,1,1,South,0.043854265468950514,0.04597444624225855,0.05551525972214473,0.04909892317134408,0.056686938570551806,0.2511298331752497,non_producer_oil,non_producer_gas
47093,TN,Knox County,Status Quo,Status Quo,Status Quo,64.847,17.864,53.114,32.512,44.033,33.472,53.353,7.446,54.071,45.848,65.456,19.715,65.865,19.549,55.69,28.75,52.733,35.197,34.906,53.024,45.906,54.094,83.538,14.078,73.804,23.383,65.711,32.831,63.244,33.714,58.931,39.101,81.123,16.177,35.16,62.217,56.794,40.429,76.163,23.397,64.376,12.937,61.487,14.191,59.027,20.186,55.962,16.409,54.128,17.236,67.463,30.15,34.386,65.671,21.529,76.985,448164,26201,27200,26310,30085,40880,59976,56495,60262,29303,26657,37381,19502,7912,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,South,0.05846297337581778,0.0606920680822199,0.05870618791335315,0.0671294436857936,0.09121660820592462,0.33620728126310906,non_producer_oil,non_producer_gas
47095,TN,Lake County,Status Quo,Status Quo,Status Quo,60.112,16.604,47.725,37.184,36.545,30.167,49.409,7.07,50.737,48.935,61.57,21.773,60.772,21.604,52.554,27.633,52.423,31.341,36.266,47.448,44.175,55.825,79.489,17.39,71.46,25.294,57.672,40.023,59.067,36.66,55.678,41.725,77.372,18.943,39.4,56.804,60.321,35.585,73.867,25.395,60.303,14.248,56.597,15.075,54.234,19.32,51.096,16.08,53.6,15.514,65.826,31.007,25.562,74.191,15.748,82.825,7643,321,333,317,375,612,1212,1274,1130,548,369,641,374,137,0,0,0,4,Federal/State Government,0,0,0,1,0,0,1,1,0,0,1,1,South,0.04199921496794452,0.04356927907889572,0.041475860264294125,0.049064503467224914,0.08007326965851105,0.2561821274368703,non_producer_oil,non_producer_gas
47097,TN,Lauderdale County,Status Quo,Status Quo,Status Quo,62.691,14.648,49.603,36.984,38.333,30.128,52.684,6.821,53.126,46.573,62.837,19.523,61.313,19.796,52.9,26.181,51.94,30.147,37.014,45.174,46.555,53.445,80.657,17.006,74.685,22.06,62.5,34.871,63.505,32.195,59.349,38.387,79.434,17.093,40.291,56.467,58.652,37.658,75.454,23.349,61.995,13.587,57.947,14.874,57.618,16.859,55.373,14.706,57.004,14.939,66.844,29.976,24.886,74.991,14.636,83.631,27261,1543,1820,1879,1685,1919,3871,3639,3832,1648,1638,2288,1036,463,0,0,0,0,Nonspecialized,0,0,0,0,0,1,1,1,0,0,0,1,South,0.056601005098859174,0.06676204101096805,0.06892630497780712,0.061809911595319324,0.07039360258244379,0.32449286526539745,non_producer_oil,non_producer_gas
47099,TN,Lawrence County,Status Quo,Status Quo,Status Quo,55.963,23.251,47.195,37.449,36.334,36.183,48.15,8.567,47.731,51.924,59.941,25.863,59.615,25.231,49.427,33.73,47.909,38.723,32.153,54.666,40.388,59.611,78.957,18.078,71.922,25.336,57.937,40.255,56.972,39.442,55.092,42.452,76.979,19.826,39.823,56.221,61.337,35.398,69.631,29.638,59.535,15.65,55.746,17.125,53.003,22.691,50.03,19.01,49.94,19.469,62.89,34.283,26.4,73.464,18.111,80.62,42406,2942,2880,3027,2599,2441,4904,4995,5845,2865,2518,4246,2227,917,0,0,0,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,South,0.0693769749563741,0.06791491770032543,0.07138140829127954,0.061288496910814505,0.05756260906475499,0.32752440692354856,non_producer_oil,non_producer_gas
47101,TN,Lewis County,Status Quo,Status Quo,Status Quo,61.814,18.936,50.741,33.801,41.816,31.25,51.298,7.464,51.881,47.757,64.064,23.139,63.223,23.548,53.827,30.785,53.306,35.1,35.29,53.41,44.462,55.538,81.663,14.409,72.373,24.756,61.278,37.303,60.232,36.608,56.004,41.272,77.484,19.227,34.43,60.985,57.603,38.585,73.482,26.231,62.386,14.161,59.559,14.666,55.847,20.743,50.748,17.247,51.312,17.471,65.323,31.81,31.206,68.546,21.258,77.737,11907,639,766,768,617,720,1237,1380,1699,830,955,1339,764,193,0,0,0,0,Nonspecialized,0,0,0,0,0,1,0,1,0,1,0,0,South,0.05366591080876795,0.06433190560174687,0.06449987402368355,0.051818258167464513,0.06046863189720333,0.29478458049886624,non_producer_oil,non_producer_gas
47103,TN,Lincoln County,Status Quo,Status Quo,Status Quo,57.83,22.773,47.536,35.834,37.87,33.904,47.484,8.263,47.622,52.148,60.074,27.612,59.985,27.3,50.646,34.234,49.137,38.57,32.101,55.396,41.038,58.961,80.772,16.33,71.387,26.082,59.183,39.199,57.432,39.151,56.019,41.574,77.831,19.084,37.486,58.428,60.604,36.157,69.573,29.704,58.117,15.223,54.804,16.536,51.317,23.543,49.172,18.743,49.831,19.245,63.82,33.493,28.249,71.638,18.61,80.208,33582,1789,2191,2256,1978,1815,3557,4065,4853,2462,2460,3531,1961,664,0,0,0,3,Maufacturing,0,0,1,0,0,0,0,0,0,0,0,0,South,0.053272586504675125,0.06524328509320469,0.06717884581025549,0.058900601512715145,0.054046810791495446,0.2986421297123459,non_producer_oil,non_producer_gas
47105,TN,Loudon County,Status Quo,Status Quo,Status Quo,60.315,21.586,48.855,36.226,39.456,35.663,49.963,8.414,48.991,50.745,61.684,25.855,61.409,25.516,51.377,34.071,49.703,38.586,32.565,56.064,41.854,58.145,81.282,15.79,71.818,25.477,58.72,39.587,56.589,39.75,56.256,41.573,77.792,19.151,39.285,57.13,61.029,35.794,70.306,29.085,59.815,14.99,56.578,16.351,52.559,23.676,49.005,18.975,49.91,19.366,64.227,33.317,30.361,69.533,20.8,77.906,50637,2576,2888,2811,2787,2452,5001,5614,6458,3491,4087,7670,3584,1218,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,1,0,0,South,0.05087189209471335,0.057033394553389814,0.05551276734403697,0.05503880561644647,0.048423089835495786,0.26687994944408244,non_producer_oil,non_producer_gas
47107,TN,McMinn County,Status Quo,Status Quo,Status Quo,61.381,19.897,48.948,36.54,38.183,34.604,51.089,8.415,50.037,49.557,60.842,24.446,60.159,24.303,50.276,32.351,49.009,37.24,32.341,54.862,42.371,57.628,81.146,16.013,71.917,25.288,56.503,40.988,57.602,38.828,55.796,42.129,77.64,19.161,41.805,55.212,62.134,34.789,70.362,28.976,63.304,15.391,59.325,16.83,57.038,21.507,50.462,19,50.888,18.8,63.297,33.948,26.328,73.535,18.73,79.976,52606,2782,2917,3685,3264,3308,5636,6272,7578,3939,3404,5835,3050,936,0,0,0,3,Maufacturing,0,0,1,0,0,0,0,1,0,0,0,0,South,0.05288370147891876,0.05544994867505608,0.07004904383530396,0.06204615443105349,0.06288256092460937,0.30331140934494166,non_producer_oil,non_producer_gas
47109,TN,McNairy County,Status Quo,Status Quo,Status Quo,57.195,22.082,45.612,39.328,33.609,36.999,47.746,8.616,46.039,53.671,58.681,26.61,57.975,26.305,48.362,34.167,47.646,38.307,32.284,54.113,40.022,59.977,79.459,17.543,70.788,26.204,55.426,42.502,57.249,39.185,53.89,43.784,76.836,19.707,43.017,53.118,62.381,34.258,69.008,30.106,58.495,16.087,54.834,17.537,51.218,23.023,47.618,19.431,49.552,19.158,62.738,34.394,25.78,74.062,17.609,81.081,26057,1449,1646,1712,1531,1556,2796,3086,3602,1698,1831,3051,1517,582,0,0,0,3,Maufacturing,0,0,1,0,0,0,0,1,0,0,0,0,South,0.05560885750470123,0.06316920597152396,0.0657021145949265,0.05875580458226196,0.05971523966688414,0.3029512223202978,non_producer_oil,non_producer_gas
47111,TN,Macon County,Status Quo,Status Quo,Status Quo,55.445,22.836,45.427,39.385,33.936,36.681,46.06,8.774,45.923,53.737,58.396,27.636,57.456,27.85,47.95,35.315,47.723,38.948,31.944,55.099,39.243,60.757,79.016,17.612,69.805,27.119,54.696,43.231,56.188,40.198,52.542,44.943,76.117,20.326,42.493,52.873,64.22,32.217,67.733,31.47,57.099,16.335,54.032,17.66,49.591,23.494,46.457,19.802,48.483,19.555,62.202,34.919,25.896,73.892,18.104,80.644,22924,1600,1598,1491,1452,1399,2809,2842,3217,1516,1417,2179,1021,383,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,South,0.06979584714709475,0.06970860233816088,0.06504100506019891,0.06333973128598848,0.06102774384924097,0.32891292968068403,non_producer_oil,non_producer_gas
47113,TN,Madison County,Status Quo,Status Quo,Status Quo,65.691,13.885,50.311,36.173,42.026,29.516,55.967,6.534,54.774,44.374,65.503,19.105,64.209,18.816,55.977,25.368,54.561,30.019,38.427,46.123,48.082,51.918,81.965,14.916,74.475,21.953,62.836,34.301,63.335,31.705,60.179,37.194,80.204,16.155,37.801,58.895,56.954,38.459,76.126,21.988,63.473,12.911,59.293,13.864,57.882,16.972,54.997,14.346,56.872,14.376,68.403,28.911,29.206,70.118,17.785,80.371,98128,6294,6176,6386,7325,7442,12132,11677,13038,7127,5802,8571,4544,1614,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,0,0,0,South,0.06414071416924833,0.0629382031632154,0.06507826512310452,0.07464739931518018,0.07583971954997554,0.342644301320724,non_producer_oil,non_producer_gas
47115,TN,Marion County,Status Quo,Status Quo,Status Quo,59.342,20.162,49.478,35.282,38.716,33.961,49.941,7.937,50.386,49.316,61.974,24.272,61.794,23.817,51.727,31.958,50.222,36.749,33.41,53.805,42.657,57.343,80.863,16.133,73.073,24.137,60.338,37.748,59.184,37.054,57.301,40.308,78.31,18.494,37.697,58.608,59.547,37.058,71.987,27.325,61.439,14.547,57.463,15.717,54.725,21.087,50.456,17.901,51.154,18.334,64.756,32.266,28.363,71.488,18.776,79.855,28363,1597,1704,1686,1602,1574,3220,3526,3978,2308,1993,3207,1629,339,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,1,0,0,0,0,South,0.05630575044952932,0.060078270986849064,0.059443641363748544,0.05648203645594613,0.05549483482001199,0.28780453407608503,non_producer_oil,non_producer_gas
47117,TN,Marshall County,Status Quo,Status Quo,Status Quo,58.045,21.163,46.325,39.245,34.807,36.999,50.566,8.312,46.784,53.009,59.529,26.323,58.272,26.128,49.304,33.526,48.699,37.44,32.837,53.45,40.945,59.055,80.59,16.62,72.036,24.857,56.474,41.269,59.053,37.261,56.127,41.777,78.199,18.372,43.522,53.188,64.003,32.624,70.892,28.177,57.406,16.04,54.333,17.162,49.968,23.419,47.684,19.063,50.577,18.791,63.999,33.245,25.529,74.313,18.238,80.282,31335,1775,2127,2246,1928,1850,3733,4083,4537,2013,2322,2895,1360,466,0,0,0,3,Maufacturing,0,0,1,0,0,0,0,0,0,0,0,0,South,0.056645923089197386,0.06787936811871709,0.07167703845540131,0.06152864209350566,0.05903941279719164,0.31677038455401313,non_producer_oil,non_producer_gas
47119,TN,Maury County,Status Quo,Status Quo,Status Quo,60.602,18.851,49.815,34.731,40.152,33.063,50.54,7.78,50.814,48.939,62.163,23.224,62.065,22.535,52.579,30.736,50.427,36.199,33.47,52.685,43.428,56.571,81.564,15.899,73.917,23.434,61.787,36.45,59.343,36.837,58.089,39.104,79.148,17.863,37.358,59.284,58.759,38.078,72.59,26.603,60.827,14.056,56.983,15.541,54.27,19.988,51.58,17.071,52.297,17.843,65.443,31.96,28.99,70.959,18.781,79.815,85767,5730,6077,5181,4994,4968,11192,11304,11555,6475,5589,7579,3794,1329,0,0,1,0,Nonspecialized,0,0,0,0,0,1,0,0,0,1,0,0,South,0.06680891251880093,0.07085475765737405,0.06040784917275875,0.05822752340643837,0.057924376508447305,0.3142234192638194,non_producer_oil,non_producer_gas
47121,TN,Meigs County,Status Quo,Status Quo,Status Quo,57.258,21.772,46.153,38.983,34.967,35.624,48.401,8.35,47.465,52.218,59.76,26.228,58.481,26.369,49.153,33.852,49.156,37.508,32.787,54.296,40.932,59.068,79.788,16.774,70.417,26.433,55.934,42,58.118,38.247,53.33,44.297,76.8,19.669,42.029,53.937,63.203,33.148,70.254,29.022,58.442,15.974,55.189,16.966,50.734,23.225,46.973,19.291,49.467,18.738,63.361,33.64,26.435,73.342,18.845,79.82,11804,571,599,819,726,589,1208,1468,1749,777,977,1535,624,162,0,0,0,3,Maufacturing,0,0,1,0,0,0,1,1,0,1,0,0,South,0.04837343273466622,0.050745509996611315,0.06938325991189427,0.061504574720433754,0.04989833954591664,0.2799051169095222,non_producer_oil,non_producer_gas
47123,TN,Monroe County,Status Quo,Status Quo,Status Quo,56.932,22.394,46.413,38.409,35.096,37.114,46.791,8.792,46.621,53.066,58.824,27.181,58.476,26.808,48.492,34.94,47.146,39.43,31.607,55.258,39.992,60.007,79.614,17.575,71.748,25.374,56.318,41.616,56.625,39.71,55.458,42.201,77.12,19.581,41.837,54.219,63.197,33.515,68.573,30.524,58.414,15.903,54.549,17.586,51.384,22.655,48.444,19.444,49.372,19.716,62.513,34.665,26.13,73.747,17.719,80.962,45482,2527,2702,2838,2837,2592,4818,5566,6263,3298,3222,5563,2325,931,0,0,0,3,Maufacturing,0,0,1,0,0,0,0,1,0,1,0,0,South,0.055560441493338025,0.059408117497031794,0.06239831141990238,0.062376324699881275,0.05698957829471,0.2967327734048635,non_producer_oil,non_producer_gas
